Date,Gain
10/9/2019,21.9775
10/9/2019,22.032
10/9/2019,5.095
10/9/2019,2.896
10/9/2019,21.9775
11/9/2019,29.559
11/9/2019,34.0155
11/9/2019,29.757
11/9/2019,5.102
11/9/2019,29.559
12/9/2019,13.038
12/9/2019,15.494
12/9/2019,14.502
12/9/2019,11.7375
12/9/2019,13.038
13/09/2019,10.752
13/09/2019,9.318
13/09/2019,7.7
13/09/2019,21.595
13/09/2019,10.752
14/09/2019,4.5805
14/09/2019,10.046
14/09/2019,16.072
14/09/2019,35.69
14/09/2019,4.5805
15/09/2019,33.1065
15/09/2019,0.8875
15/09/2019,12.2275
15/09/2019,28.116
15/09/2019,33.1065
16/09/2019,41.625
16/09/2019,31.09
16/09/2019,29.071
16/09/2019,24.1255
16/09/2019,41.625
17/09/2019,4.5675
17/09/2019,4.3
17/09/2019,19.13
17/09/2019,21.783
17/09/2019,4.5675
18/09/2019,7.888
18/09/2019,20.13
18/09/2019,17.283
18/09/2019,8.2005
18/09/2019,7.888
19/09/2019,6.087
19/09/2019,16.2425
19/09/2019,2.1235
19/09/2019,4.03
19/09/2019,6.087
20/09/2019,41.29
20/09/2019,4.7575
20/09/2019,23.097
20/09/2019,21.51
20/09/2019,41.29
21/09/2019,7.995
21/09/2019,19.448
21/09/2019,9.476
21/09/2019,13.197
21/09/2019,7.995
22/09/2019,0.6045
22/09/2019,21.284
22/09/2019,22.43
22/09/2019,3.32
22/09/2019,0.6045
23/09/2019,32.095
23/09/2019,15.904
23/09/2019,7.693
23/09/2019,8.64
23/09/2019,32.095
24/09/2019,11.7465
24/09/2019,13.552
24/09/2019,28.962
24/09/2019,13.2945
24/09/2019,11.7465
25/09/2019,8.377
25/09/2019,19.232
25/09/2019,4.4875
25/09/2019,21.036
25/09/2019,8.377
26/09/2019,14.955
26/09/2019,11.79
26/09/2019,4.858
26/09/2019,1.676
26/09/2019,14.955
27/09/2019,11.9865
27/09/2019,10.578
27/09/2019,43.935
27/09/2019,8.767
27/09/2019,11.9865
28/09/2019,33.235
28/09/2019,4.768
28/09/2019,3.735
28/09/2019,22.09
28/09/2019,33.235
29/09/2019,10.1325
29/09/2019,0.5085
29/09/2019,7.9125
29/09/2019,11.2005
29/09/2019,10.1325
30/09/2019,2.31
30/09/2019,10.3065
30/09/2019,24.81
30/09/2019,23.5325
30/09/2019,2.31
1/10/2019,4.4075
1/10/2019,21.028
1/10/2019,2.4355
1/10/2019,35.1315
1/10/2019,4.4075
2/10/2019,7.863
2/10/2019,4.402
2/10/2019,35.3475
2/10/2019,33.512
2/10/2019,7.863
3/10/2019,14.8185
3/10/2019,32.4495
3/10/2019,10.3815
3/10/2019,9.658
3/10/2019,14.8185
4/10/2019,35.42
4/10/2019,6.192
4/10/2019,17.478
4/10/2019,19.884
4/10/2019,35.42
5/10/2019,5.567
5/10/2019,32.475
5/10/2019,10.6225
5/10/2019,3.406
5/10/2019,5.567
6/10/2019,29.008
6/10/2019,37.11
6/10/2019,44.335
6/10/2019,15.655
6/10/2019,29.008
7/10/2019,3.0125
7/10/2019,4.224
7/10/2019,8.214
7/10/2019,27.396
7/10/2019,3.0125
8/10/2019,8.712
8/10/2019,12.514
8/10/2019,18.639
8/10/2019,21.968
8/10/2019,8.712
9/10/2019,21.063
9/10/2019,4.74
9/10/2019,15.291
9/10/2019,12.048
9/10/2019,21.063
10/10/2019,1.6815
10/10/2019,4.565
10/10/2019,40.985
10/10/2019,4.336
10/10/2019,1.6815
11/10/2019,1.549
11/10/2019,14.2555
11/10/2019,1.649
11/10/2019,5.611
11/10/2019,1.549
12/10/2019,12.37
12/10/2019,2.619
12/10/2019,14.7315
12/10/2019,20.736
12/10/2019,12.37
13/10/2019,18.915
13/10/2019,9.635
13/10/2019,25.494
13/10/2019,39.48
13/10/2019,18.915
14/10/2019,16.743
14/10/2019,13.389
14/10/2019,26.1315
14/10/2019,1.537
14/10/2019,16.743
15/10/2019,36.39
15/10/2019,27.935
15/10/2019,36.3555
15/10/2019,18.792
15/10/2019,36.39
16/10/2019,16.794
16/10/2019,8.766
16/10/2019,4.053
16/10/2019,25.5105
16/10/2019,16.794
17/10/2019,12.036
17/10/2019,7.791
17/10/2019,5.485
17/10/2019,9.0045
17/10/2019,12.036
18/10/2019,2.3535
18/10/2019,3.015
18/10/2019,2.568
18/10/2019,5.679
18/10/2019,2.3535
19/10/2019,4.9845
19/10/2019,3.947
19/10/2019,5.48
19/10/2019,41.315
19/10/2019,4.9845
20/10/2019,13.2225
20/10/2019,1.487
20/10/2019,5.344
20/10/2019,31.99
20/10/2019,13.2225
21/10/2019,6.9825
21/10/2019,1.066
21/10/2019,39.824
21/10/2019,11.1475
21/10/2019,6.9825
22/10/2019,2.7725
22/10/2019,14.067
22/10/2019,19.992
22/10/2019,3.574
22/10/2019,2.7725
23/10/2019,6.4455
23/10/2019,3.663
23/10/2019,44.982
23/10/2019,0.7715
23/10/2019,6.4455
24/10/2019,5.999
24/10/2019,1.119
24/10/2019,25.564
24/10/2019,1.616
24/10/2019,5.999
25/10/2019,17.625
25/10/2019,32.796
25/10/2019,22.588
25/10/2019,26.1415
25/10/2019,17.625
26/10/2019,43.55
26/10/2019,29.73
26/10/2019,32.7915
26/10/2019,3.82
26/10/2019,43.55
27/10/2019,9.88
27/10/2019,3.705
27/10/2019,8.0625
27/10/2019,16.2155
27/10/2019,9.88
28/10/2019,9.726
28/10/2019,9.848
28/10/2019,14.2785
28/10/2019,23.288
28/10/2019,9.726
29/10/2019,8.661
29/10/2019,18.6165
29/10/2019,27.416
29/10/2019,30.2085
29/10/2019,8.661
30/10/2019,3.594
30/10/2019,26.395
30/10/2019,40.626
30/10/2019,29.8865
30/10/2019,3.594
31/10/2019,14.313
31/10/2019,23.9875
31/10/2019,13.867
31/10/2019,20.652
31/10/2019,14.313
1/11/2019,4.062
1/11/2019,16.4295
1/11/2019,27.639
1/11/2019,36.78
1/11/2019,4.062
2/11/2019,28.02
2/11/2019,8.448
2/11/2019,6.968
2/11/2019,3.626
2/11/2019,28.02
3/11/2019,9.34
3/11/2019,5.662
3/11/2019,26.235
3/11/2019,8.226
3/11/2019,9.34
4/11/2019,11.0115
4/11/2019,17.277
4/11/2019,24.39
4/11/2019,2.896
4/11/2019,11.0115
5/11/2019,13.456
5/11/2019,21.4335
5/11/2019,13.533
5/11/2019,5.102
5/11/2019,13.456
6/11/2019,22.74
6/11/2019,4.3135
6/11/2019,6.5775
6/11/2019,11.7375
6/11/2019,22.74
7/11/2019,8.377
7/11/2019,1.276
7/11/2019,10.326
7/11/2019,21.595
7/11/2019,8.377
8/11/2019,22.428
8/11/2019,5.076
8/11/2019,25.955
8/11/2019,35.69
8/11/2019,22.428
9/11/2019,14.694
9/11/2019,17.8745
9/11/2019,29
9/11/2019,28.116
9/11/2019,14.694
10/11/2019,29.475
10/11/2019,11.9385
10/11/2019,44.9
10/11/2019,24.1255
10/11/2019,29.475
11/11/2019,14.55
11/11/2019,5.0715
11/11/2019,45.25
11/11/2019,21.783
11/11/2019,14.55
12/11/2019,1.974
12/11/2019,36.212
12/11/2019,34.3
12/11/2019,8.2005
12/11/2019,1.974
13/11/2019,1.7405
13/11/2019,6.282
13/11/2019,1.5205
13/11/2019,4.03
13/11/2019,1.7405
14/11/2019,14.796
14/11/2019,3.6465
14/11/2019,23.385
14/11/2019,21.51
14/11/2019,14.796
15/11/2019,2.148
15/11/2019,12.918
15/11/2019,13.878
15/11/2019,13.197
15/11/2019,2.148
16/11/2019,6.924
16/11/2019,8.687
16/11/2019,15.07
16/11/2019,3.32
16/11/2019,6.924
17/11/2019,4.91
17/11/2019,2.825
17/11/2019,13.228
17/11/2019,8.64
17/11/2019,4.91
18/11/2019,6.483
18/11/2019,10.715
18/11/2019,28.744
18/11/2019,13.2945
18/11/2019,6.483
19/11/2019,31.78
19/11/2019,26.718
19/11/2019,12.984
19/11/2019,21.036
19/11/2019,31.78
20/11/2019,7.288
20/11/2019,4.658
20/11/2019,18.308
20/11/2019,1.676
20/11/2019,7.288
21/11/2019,10.065
21/11/2019,26.104
21/11/2019,12.096
21/11/2019,8.767
21/11/2019,10.065
22/11/2019,31.5855
22/11/2019,2.6175
22/11/2019,37.458
22/11/2019,22.09
22/11/2019,31.5855
23/11/2019,19.264
23/11/2019,1.9875
23/11/2019,4.944
23/11/2019,11.2005
23/11/2019,19.264
24/11/2019,24.315
24/11/2019,36.008
24/11/2019,32.388
24/11/2019,23.5325
24/11/2019,24.315
25/11/2019,25.683
25/11/2019,4.84
25/11/2019,23.0725
25/11/2019,35.1315
25/11/2019,25.683
26/11/2019,23.67
26/11/2019,16.605
26/11/2019,3.6085
26/11/2019,33.512
26/11/2019,23.67
27/11/2019,21.8425
27/11/2019,4.072
27/11/2019,12.57
27/11/2019,9.658
27/11/2019,21.8425
28/11/2019,5.408
28/11/2019,15.995
28/11/2019,43.749
28/11/2019,19.884
28/11/2019,5.408
29/11/2019,12.438
29/11/2019,10.326
29/11/2019,28.017
29/11/2019,3.406
29/11/2019,12.438
30/11/2019,31.311
30/11/2019,8.334
30/11/2019,17.272
30/11/2019,15.655
30/11/2019,31.311
1/12/2019,48.75
1/12/2019,15.953
1/12/2019,3.1845
1/12/2019,27.396
1/12/2019,48.75
2/12/2019,24.164
2/12/2019,4.395
2/12/2019,16.0265
2/12/2019,21.968
2/12/2019,24.164
3/12/2019,4.848
3/12/2019,36.735
3/12/2019,7.64
3/12/2019,12.048
3/12/2019,4.848
4/12/2019,9.885
4/12/2019,4.876
4/12/2019,19.95
4/12/2019,4.336
4/12/2019,9.885
5/12/2019,36.2115
5/12/2019,38.46
5/12/2019,17.028
5/12/2019,5.611
5/12/2019,36.2115
6/12/2019,39.7755
6/12/2019,20.915
6/12/2019,47.79
6/12/2019,20.736
6/12/2019,39.7755
7/12/2019,25.1195
7/12/2019,23.164
7/12/2019,49.49
7/12/2019,39.48
7/12/2019,25.1195
8/12/2019,8.6
8/12/2019,23.1225
8/12/2019,15.384
8/12/2019,1.537
8/12/2019,8.6
9/12/2019,3.449
9/12/2019,7.095
9/12/2019,24.332
9/12/2019,18.792
9/12/2019,3.449
10/12/2019,6.248
10/12/2019,15.135
10/12/2019,17.5025
10/12/2019,25.5105
10/12/2019,6.248
11/12/2019,3.855
11/12/2019,39.664
11/12/2019,20.0125
11/12/2019,9.0045
11/12/2019,3.855
12/12/2019,24.186
12/12/2019,21.259
12/12/2019,8.34
12/12/2019,5.679
12/12/2019,24.186
13/12/2019,15.106
13/12/2019,14.181
13/12/2019,15.867
13/12/2019,41.315
13/12/2019,15.106
14/12/2019,34.9335
14/12/2019,29.96
14/12/2019,7.916
14/12/2019,31.99
14/12/2019,34.9335
15/12/2019,6.2325
15/12/2019,15.768
15/12/2019,15.228
15/12/2019,11.1475
15/12/2019,6.2325
16/12/2019,39.48
16/12/2019,20.178
16/12/2019,8.868
16/12/2019,3.574
16/12/2019,39.48
17/12/2019,8.92
17/12/2019,9.194
17/12/2019,7.8785
17/12/2019,0.7715
17/12/2019,8.92
18/12/2019,25.011
18/12/2019,6.9325
18/12/2019,22.164
18/12/2019,1.616
18/12/2019,25.011
19/12/2019,1.791
19/12/2019,4.0355
19/12/2019,13.02
19/12/2019,1.791
20/12/2019,6.807
20/12/2019,5.832
20/12/2019,22.491
20/12/2019,6.807
21/12/2019,5.244
21/12/2019,15.676
21/12/2019,15.388
21/12/2019,5.244
22/12/2019,8.946
22/12/2019,42.305
22/12/2019,7.75
22/12/2019,8.946
23/12/2019,40.7835
23/12/2019,20.72
23/12/2019,13.724
23/12/2019,40.7835
24/12/2019,6.618
24/12/2019,7.954
24/12/2019,4.319
24/12/2019,6.618
25/12/2019,12.8695
25/12/2019,24.505
25/12/2019,2.712
25/12/2019,12.8695
26/12/2019,4.668
26/12/2019,4.3725
26/12/2019,37.796
26/12/2019,4.668
27/12/2019,11.4
27/12/2019,11.226
27/12/2019,9.294
27/12/2019,11.4
28/12/2019,8.3355
28/12/2019,37.248
28/12/2019,3.7035
28/12/2019,8.3355
29/12/2019,34.87
29/12/2019,20.536
29/12/2019,13.962
29/12/2019,34.87
30/12/2019,19.452
30/12/2019,14.94
30/12/2019,11.556
30/12/2019,19.452
31/12/2019,18.263
31/12/2019,10.647
31/12/2019,7.352
31/12/2019,18.263
1/1/2020,4.464
1/1/2020,2.1425
1/1/2020,39.51
1/1/2020,4.464
2/1/2020,8.4
2/1/2020,18.934
2/1/2020,5.11
2/1/2020,8.4
3/1/2020,0.985
3/1/2020,10.3455
3/1/2020,8.1775
3/1/2020,0.985
4/1/2020,26.558
4/1/2020,3.939
4/1/2020,3.7145
4/1/2020,26.558
5/1/2020,2.686
5/1/2020,16.1055
5/1/2020,4.37
5/1/2020,2.686
6/1/2020,40.975
6/1/2020,4.911
6/1/2020,1.2645
6/1/2020,40.975
7/1/2020,28.42
7/1/2020,1.273
7/1/2020,8.3
7/1/2020,28.42
8/1/2020,29.38
8/1/2020,29.099
8/1/2020,17.8475
8/1/2020,29.38
9/1/2020,36.624
9/1/2020,10.566
9/1/2020,5.745
9/1/2020,36.624
10/1/2020,42.282
10/1/2020,2.756
10/1/2020,11.498
10/1/2020,42.282
11/1/2020,19.4635
11/1/2020,4.4155
11/1/2020,21.4935
11/1/2020,19.4635
12/1/2020,4.2415
12/1/2020,17.829
12/1/2020,12.95
12/1/2020,4.2415
13/01/2020,7.163
13/01/2020,39.7125
13/01/2020,4.4425
13/01/2020,7.163
14/01/2020,3.769
14/01/2020,2.531
14/01/2020,10.3635
14/01/2020,3.769
15/01/2020,12.668
15/01/2020,29.976
15/01/2020,29.9925
15/01/2020,12.668
16/01/2020,1.921
16/01/2020,8.335
16/01/2020,14.265
16/01/2020,1.921
17/01/2020,32.615
17/01/2020,37.22
17/01/2020,4.5555
17/01/2020,32.615
18/01/2020,2.6325
18/01/2020,22.428
18/01/2020,44.8785
18/01/2020,2.6325
19/01/2020,5.5305
19/01/2020,18.945
19/01/2020,11.8035
19/01/2020,5.5305
20/01/2020,28.4305
20/01/2020,12.858
20/01/2020,41.967
20/01/2020,28.4305
21/01/2020,4.464
21/01/2020,27.6115
21/01/2020,23.09
21/01/2020,4.464
22/01/2020,6.82
22/01/2020,22.37
22/01/2020,6.963
22/01/2020,6.82
23/01/2020,8.71
23/01/2020,13.8135
23/01/2020,10.3635
23/01/2020,8.71
24/01/2020,18.32
24/01/2020,17.187
24/01/2020,0.914
24/01/2020,18.32
25/01/2020,12.7305
25/01/2020,13.304
25/01/2020,6.1925
25/01/2020,12.7305
26/01/2020,38.916
26/01/2020,44.919
26/01/2020,14.196
26/01/2020,38.916
27/01/2020,14.296
27/01/2020,22.84
27/01/2020,37.948
27/01/2020,14.296
28/01/2020,28.956
28/01/2020,12.6975
28/01/2020,8.601
28/01/2020,28.956
29/01/2020,9.425
29/01/2020,3.528
29/01/2020,13.605
29/01/2020,9.425
30/01/2020,11.078
30/01/2020,32.858
30/01/2020,21.728
30/01/2020,11.078
31/01/2020,38.6
31/01/2020,8.425
31/01/2020,2.9525
31/01/2020,38.6
1/2/2020,36.065
1/2/2020,2.689
1/2/2020,0.627
1/2/2020,36.065
2/2/2020,25.552
2/2/2020,8.9525
2/2/2020,4.325
2/2/2020,25.552
3/2/2020,2.6725
3/2/2020,10.572
3/2/2020,8.716
3/2/2020,2.6725
4/2/2020,11.1
4/2/2020,5.9865
4/2/2020,31.2165
4/2/2020,11.1
5/2/2020,38.184
5/2/2020,3.285
5/2/2020,7.412
5/2/2020,38.184
6/2/2020,11.409
6/2/2020,12.57
6/2/2020,27.21
6/2/2020,11.409
7/2/2020,4.107
7/2/2020,4.208
7/2/2020,25.368
7/2/2020,4.107
8/2/2020,19.128
8/2/2020,19.773
8/2/2020,8.137
8/2/2020,19.128
9/2/2020,3.429
9/2/2020,14.8995
9/2/2020,1.5885
9/2/2020,3.429
10/2/2020,19.108
10/2/2020,22.7205
10/2/2020,37.8405
10/2/2020,19.108
11/2/2020,30.0545
11/2/2020,13.806
11/2/2020,14.764
11/2/2020,30.0545
12/2/2020,23.7965
12/2/2020,7.9
12/2/2020,25.97
12/2/2020,23.7965
13/02/2020,2.621
13/02/2020,44.397
13/02/2020,9.314
13/02/2020,2.621
14/02/2020,6.565
14/02/2020,4.599
14/02/2020,4.3525
14/02/2020,6.565
15/02/2020,7.215
15/02/2020,2.089
15/02/2020,11.055
15/02/2020,7.215
16/02/2020,22.8585
16/02/2020,0.775
16/02/2020,3.305
16/02/2020,22.8585
17/02/2020,4.669
17/02/2020,14.523
17/02/2020,4.4845
17/02/2020,4.669
18/02/2020,6.3125
18/02/2020,3.333
18/02/2020,11.223
18/02/2020,6.3125
19/02/2020,39.5415
19/02/2020,3.827
19/02/2020,5.977
19/02/2020,39.5415
20/02/2020,8.72
20/02/2020,14.985
20/02/2020,9.32
20/02/2020,8.72
21/02/2020,18.952
21/02/2020,12.1515
21/02/2020,12.53
21/02/2020,18.952
22/02/2020,1.531
22/02/2020,2.37
22/02/2020,37.548
22/02/2020,1.531
23/02/2020,17.604
23/02/2020,8.6225
23/02/2020,19.036
23/02/2020,17.604
24/02/2020,2.54
24/02/2020,42.315
24/02/2020,12.21
24/02/2020,2.54
25/02/2020,26.103
25/02/2020,12.9185
25/02/2020,4.485
25/02/2020,26.103
26/02/2020,28.756
26/02/2020,30.478
26/02/2020,15.544
26/02/2020,28.756
27/02/2020,2.7475
27/02/2020,12.012
27/02/2020,25.571
27/02/2020,2.7475
28/02/2020,9.0705
28/02/2020,8.613
28/02/2020,20.9475
28/02/2020,9.0705
29/02/2020,20.6185
29/02/2020,4.992
29/02/2020,17.595
29/02/2020,20.6185
1/3/2020,2.3205
1/3/2020,14.932
1/3/2020,1.439
1/3/2020,2.3205
2/3/2020,13.71
2/3/2020,7.98
2/3/2020,4.75
2/3/2020,13.71
3/3/2020,48.685
3/3/2020,1.2725
3/3/2020,23.56
3/3/2020,48.685
4/3/2020,32.41
4/3/2020,3.3885
4/3/2020,6.524
4/3/2020,32.41
5/3/2020,4.661
5/3/2020,11.918
5/3/2020,3.3175
5/3/2020,4.661
6/3/2020,2.718
6/3/2020,11.63
6/3/2020,7.773
6/3/2020,2.718
7/3/2020,3.0435
7/3/2020,43.866
7/3/2020,6.45
7/3/2020,3.0435
8/3/2020,12.245
8/3/2020,34.986
8/3/2020,13.188
8/3/2020,12.245
9/3/2020,4.639
9/3/2020,33.7295
9/3/2020,33.777
9/3/2020,4.639
10/3/2020,21.6725
10/3/2020,15.9275
10/3/2020,3.29
10/3/2020,21.6725
11/3/2020,6.903
11/3/2020,1.476
11/3/2020,7.66
11/3/2020,6.903
12/3/2020,12.08
12/3/2020,24.8
12/3/2020,11.12
12/3/2020,12.08
13/03/2020,23.5865
13/03/2020,41.17
13/03/2020,2.7225
13/03/2020,23.5865
14/03/2020,22.032
14/03/2020,30.148
14/03/2020,34.44
14/03/2020,22.032
15/03/2020,34.0155
15/03/2020,14.14
15/03/2020,7.094
15/03/2020,34.0155
16/03/2020,15.494
16/03/2020,38.3
16/03/2020,37.3
16/03/2020,15.494
17/03/2020,9.318
17/03/2020,5.803
17/03/2020,14.148
17/03/2020,9.318
18/03/2020,10.046
18/03/2020,8.745
18/03/2020,17.77
18/03/2020,10.046
19/03/2020,0.8875
19/03/2020,3.0475
19/03/2020,16.8575
19/03/2020,0.8875
20/03/2020,31.09
20/03/2020,2.0175
20/03/2020,2.112
20/03/2020,31.09
21/03/2020,4.3
21/03/2020,48.69
21/03/2020,9.693
21/03/2020,4.3
22/03/2020,20.13
22/03/2020,1.592
22/03/2020,1.203
22/03/2020,20.13
23/03/2020,16.2425
23/03/2020,3.291
23/03/2020,29.913
23/03/2020,16.2425
24/03/2020,4.7575
24/03/2020,30.919
24/03/2020,16.7895
24/03/2020,4.7575
25/03/2020,19.448
25/03/2020,26.1415
25/03/2020,10.91
25/03/2020,19.448
26/03/2020,21.284
26/03/2020,3.82
26/03/2020,19.084
26/03/2020,21.284
27/03/2020,15.904
27/03/2020,16.2155
27/03/2020,35.495
27/03/2020,15.904
28/03/2020,13.552
28/03/2020,23.288
28/03/2020,22.01
28/03/2020,13.552
29/03/2020,19.232
29/03/2020,30.2085
29/03/2020,27.984
29/03/2020,19.232
30/03/2020,11.79
30/03/2020,29.8865
30/03/2020,1.85
30/03/2020,11.79
31/03/2020,10.578
31/03/2020,20.652
31/03/2020,0.767
31/03/2020,10.578
1/4/2020,4.768
1/4/2020,36.78
1/4/2020,29.949
1/4/2020,4.768
2/4/2020,0.5085
2/4/2020,3.626
2/4/2020,9.534
2/4/2020,0.5085
3/4/2020,10.3065
3/4/2020,8.226
3/4/2020,16.67
3/4/2020,10.3065
4/4/2020,21.028
4/4/2020,2.896
4/4/2020,3.743
4/4/2020,21.028
5/4/2020,4.402
5/4/2020,5.102
5/4/2020,10.6875
5/4/2020,4.402
6/4/2020,32.4495
6/4/2020,11.7375
6/4/2020,16.9785
6/4/2020,32.4495
7/4/2020,6.192
7/4/2020,21.595
7/4/2020,33.208
7/4/2020,6.192
8/4/2020,32.475
8/4/2020,35.69
8/4/2020,20.15
8/4/2020,32.475
9/4/2020,37.11
9/4/2020,28.116
9/4/2020,9.7475
9/4/2020,37.11
10/4/2020,4.224
10/4/2020,24.1255
10/4/2020,3.124
10/4/2020,4.224
11/4/2020,12.514
11/4/2020,21.783
11/4/2020,3.636
11/4/2020,12.514
12/4/2020,4.74
12/4/2020,8.2005
12/4/2020,9.055
12/4/2020,4.74
13/04/2020,4.565
13/04/2020,4.03
13/04/2020,12.98
13/04/2020,4.565
14/04/2020,14.2555
14/04/2020,21.51
14/04/2020,5.768
14/04/2020,14.2555
15/04/2020,2.619
15/04/2020,13.197
15/04/2020,23.514
15/04/2020,2.619
16/04/2020,9.635
16/04/2020,3.32
16/04/2020,12.002
16/04/2020,9.635
17/04/2020,13.389
17/04/2020,8.64
17/04/2020,4.4305
17/04/2020,13.389
18/04/2020,27.935
18/04/2020,13.2945
18/04/2020,9.982
18/04/2020,27.935
19/04/2020,8.766
19/04/2020,21.036
19/04/2020,1.9505
19/04/2020,8.766
20/04/2020,7.791
20/04/2020,1.676
20/04/2020,2.4305
20/04/2020,7.791
21/04/2020,3.015
21/04/2020,8.767
21/04/2020,10.238
21/04/2020,3.015
22/04/2020,3.947
22/04/2020,22.09
22/04/2020,5.984
22/04/2020,3.947
23/04/2020,1.487
23/04/2020,11.2005
23/04/2020,25.27
23/04/2020,1.487
24/04/2020,1.066
24/04/2020,23.5325
24/04/2020,14.0805
24/04/2020,1.066
25/04/2020,14.067
25/04/2020,35.1315
25/04/2020,35.516
25/04/2020,14.067
26/04/2020,3.663
26/04/2020,33.512
26/04/2020,3.972
26/04/2020,3.663
27/04/2020,1.119
27/04/2020,9.658
27/04/2020,8.191
27/04/2020,1.119
28/04/2020,32.796
28/04/2020,19.884
28/04/2020,23.979
28/04/2020,32.796
29/04/2020,29.73
29/04/2020,3.406
29/04/2020,6.933
29/04/2020,29.73
30/04/2020,3.705
30/04/2020,15.655
30/04/2020,3.5575
30/04/2020,3.705
1/5/2020,9.848
1/5/2020,27.396
1/5/2020,6.9975
1/5/2020,9.848
2/5/2020,18.6165
2/5/2020,21.968
2/5/2020,39.065
2/5/2020,18.6165
3/5/2020,26.395
3/5/2020,12.048
3/5/2020,9.937
3/5/2020,26.395
4/5/2020,23.9875
4/5/2020,4.336
4/5/2020,3.162
4/5/2020,23.9875
5/5/2020,16.4295
5/5/2020,5.611
5/5/2020,18.6975
5/5/2020,16.4295
6/5/2020,8.448
6/5/2020,20.736
6/5/2020,10.3845
6/5/2020,8.448
7/5/2020,5.662
7/5/2020,39.48
7/5/2020,8.814
7/5/2020,5.662
8/5/2020,17.277
8/5/2020,1.537
8/5/2020,10.3185
8/5/2020,17.277
9/5/2020,21.4335
9/5/2020,18.792
9/5/2020,1.971
9/5/2020,21.4335
10/5/2020,4.3135
10/5/2020,25.5105
10/5/2020,4.578
10/5/2020,4.3135
11/5/2020,1.276
11/5/2020,9.0045
11/5/2020,15.4425
11/5/2020,1.276
12/5/2020,5.076
12/5/2020,5.679
12/5/2020,6.456
12/5/2020,5.076
13/05/2020,17.8745
13/05/2020,41.315
13/05/2020,19.548
13/05/2020,17.8745
14/05/2020,11.9385
14/05/2020,31.99
14/05/2020,24.945
14/05/2020,11.9385
15/05/2020,5.0715
15/05/2020,11.1475
15/05/2020,18.852
15/05/2020,5.0715
16/05/2020,36.212
16/05/2020,3.574
16/05/2020,10.226
16/05/2020,36.212
17/05/2020,6.282
17/05/2020,0.7715
17/05/2020,7.272
17/05/2020,6.282
18/05/2020,3.6465
18/05/2020,1.616
18/05/2020,9.909
18/05/2020,3.6465
19/05/2020,12.918
19/05/2020,26.1415
19/05/2020,4.935
19/05/2020,12.918
20/05/2020,8.687
20/05/2020,3.82
20/05/2020,19.255
20/05/2020,8.687
21/05/2020,2.825
21/05/2020,16.2155
21/05/2020,2.348
21/05/2020,2.825
22/05/2020,10.715
22/05/2020,23.288
22/05/2020,3.675
22/05/2020,10.715
23/05/2020,26.718
23/05/2020,30.2085
23/05/2020,7.1125
23/05/2020,26.718
24/05/2020,4.658
24/05/2020,29.8865
24/05/2020,34.38
24/05/2020,4.658
25/05/2020,26.104
25/05/2020,20.652
25/05/2020,17.385
25/05/2020,26.104
26/05/2020,2.6175
26/05/2020,36.78
26/05/2020,7.1475
26/05/2020,2.6175
27/05/2020,1.9875
27/05/2020,3.626
27/05/2020,19.269
27/05/2020,1.9875
28/05/2020,36.008
28/05/2020,8.226
28/05/2020,7.2135
28/05/2020,36.008
29/05/2020,4.84
29/05/2020,2.896
29/05/2020,19.5895
29/05/2020,4.84
30/05/2020,16.605
30/05/2020,5.102
30/05/2020,26.915
30/05/2020,16.605
31/05/2020,4.072
31/05/2020,11.7375
31/05/2020,24.2575
31/05/2020,4.072
1/6/2020,15.995
1/6/2020,21.595
1/6/2020,6.6975
1/6/2020,15.995
2/6/2020,10.326
2/6/2020,35.69
2/6/2020,35.0685
2/6/2020,10.326
3/6/2020,8.334
3/6/2020,28.116
3/6/2020,3.5975
3/6/2020,8.334
4/6/2020,15.953
4/6/2020,24.1255
4/6/2020,35.7
4/6/2020,15.953
5/6/2020,4.395
5/6/2020,21.783
5/6/2020,9.107
5/6/2020,4.395
6/6/2020,36.735
6/6/2020,8.2005
6/6/2020,6.75
6/6/2020,36.735
7/6/2020,4.876
7/6/2020,4.03
7/6/2020,49.65
7/6/2020,4.876
8/6/2020,38.46
8/6/2020,21.51
8/6/2020,18.0915
8/6/2020,38.46
9/6/2020,20.915
9/6/2020,13.197
9/6/2020,19.1555
9/6/2020,20.915
10/6/2020,23.164
10/6/2020,3.32
10/6/2020,12.15
10/6/2020,23.164
11/6/2020,23.1225
11/6/2020,8.64
11/6/2020,1.512
11/6/2020,23.1225
12/6/2020,7.095
12/6/2020,13.2945
12/6/2020,17.828
12/6/2020,7.095
13/06/2020,15.135
13/06/2020,21.036
13/06/2020,18.775
13/06/2020,15.135
14/06/2020,39.664
14/06/2020,1.676
14/06/2020,47.72
14/06/2020,39.664
15/06/2020,21.259
15/06/2020,8.767
15/06/2020,4.125
15/06/2020,21.259
16/06/2020,14.181
16/06/2020,22.09
16/06/2020,3.7485
16/06/2020,14.181
17/06/2020,29.96
17/06/2020,11.2005
17/06/2020,32.384
17/06/2020,29.96
18/06/2020,15.768
18/06/2020,23.5325
18/06/2020,37.788
18/06/2020,15.768
19/06/2020,20.178
19/06/2020,35.1315
19/06/2020,9.979
19/06/2020,20.178
20/06/2020,9.194
20/06/2020,33.512
20/06/2020,21.966
20/06/2020,9.194
21/06/2020,6.9325
21/06/2020,9.658
21/06/2020,8.248
21/06/2020,6.9325
